interval,gameId,player,exercise,q_score,reward
2,356,A. Drummond - drumman01,False,4.0001197,0.35744976885855806
3,356,A. Drummond - drumman01,False,4.0177536,2.036174653287837
4,356,A. Drummond - drumman01,True,5.17024,6.714899537717116
0,357,A. Drummond - drumman01,False,3.6888206,0.0
1,357,A. Drummond - drumman01,False,5.1522384,4.423282368013387
2,357,A. Drummond - drumman01,False,3.0902407,0.0
3,357,A. Drummond - drumman01,True,4.7676926,5.26984710404016
4,357,A. Drummond - drumman01,True,4.041817,3.693129472053549
0,358,A. Drummond - drumman01,False,2.8152847,0.0
1,358,A. Drummond - drumman01,True,3.539889,3.8775610072248297
2,358,A. Drummond - drumman01,False,2.0416515,1.7551220144496593
3,358,A. Drummond - drumman01,False,0.20102605,0.0
4,358,A. Drummond - drumman01,True,-0.7425928,0.0
0,359,A. Drummond - drumman01,False,2.9804215,0.0
1,359,A. Drummond - drumman01,False,3.513371,3.2422125983107795
2,359,A. Drummond - drumman01,False,2.0950205,0.0
3,359,A. Drummond - drumman01,False,1.9668845,1.7266377949323388
4,359,A. Drummond - drumman01,True,1.540113,3.968850393243118
0,360,A. Drummond - drumman01,False,3.0077612,0.0
1,360,A. Drummond - drumman01,False,3.4089878,1.7751777435346208
2,360,A. Drummond - drumman01,False,2.319742,0.0
3,360,A. Drummond - drumman01,False,2.601875,2.325533230603863
4,360,A. Drummond - drumman01,True,2.3565102,3.100710974138483
0,362,A. Drummond - drumman01,False,3.6778185,0.0
1,362,A. Drummond - drumman01,False,3.7523303,1.2286135308538926
2,362,A. Drummond - drumman01,False,3.9765513,3.457227061707785
3,362,A. Drummond - drumman01,False,2.534561,0.6858405925616786
4,362,A. Drummond - drumman01,True,3.293615,5.91445412341557
0,365,A. Drummond - drumman01,False,2.8269467,0.0
1,365,A. Drummond - drumman01,False,1.7018205,0.0
2,365,A. Drummond - drumman01,False,0.7825594,0.0
3,365,A. Drummond - drumman01,True,-0.14166239,0.0
4,365,A. Drummond - drumman01,True,-1.330538,0.0
0,366,A. Drummond - drumman01,False,3.7931826,0.0
1,366,A. Drummond - drumman01,True,4.9703937,4.974512267025628
2,366,A. Drummond - drumman01,False,3.459839,2.949024534051256
3,366,A. Drummond - drumman01,True,2.9825022,3.923536801076885
4,366,A. Drummond - drumman01,True,2.3899012,3.8980490681025124
0,367,A. Drummond - drumman01,False,4.7630734,0.0
1,367,A. Drummond - drumman01,False,5.9420395,3.7533644183819925
2,367,A. Drummond - drumman01,False,3.991192,0.5067288367639851
3,367,A. Drummond - drumman01,True,6.2630367,9.260093255145978
4,367,A. Drummond - drumman01,True,5.7770176,10.01345767352797
0,368,A. Drummond - drumman01,False,3.4123352,0.0
1,368,A. Drummond - drumman01,False,3.5122483,0.4128186188140779
2,368,A. Drummond - drumman01,False,2.5671227,0.0
3,368,A. Drummond - drumman01,True,2.714722,3.2384558564422328
4,368,A. Drummond - drumman01,True,2.7777646,4.6512744752563115
0,369,A. Drummond - drumman01,False,4.06351,0.0
1,369,A. Drummond - drumman01,True,6.579244,8.417425482095524
2,369,A. Drummond - drumman01,True,6.1306105,8.834850964191048
3,369,A. Drummond - drumman01,True,4.7918854,5.252276446286572
4,369,A. Drummond - drumman01,True,5.1505046,6.669701928382096
0,370,A. Drummond - drumman01,False,3.0124295,0.0
1,370,A. Drummond - drumman01,False,1.6295221,0.0
2,370,A. Drummond - drumman01,True,-0.1534315,0.0
3,370,A. Drummond - drumman01,True,-1.0342664,0.0
4,370,A. Drummond - drumman01,True,-2.755103,0.0
0,371,A. Drummond - drumman01,False,2.8697155,0.0
1,371,A. Drummond - drumman01,False,3.4533992,2.174665577974192
2,371,A. Drummond - drumman01,False,2.2510815,0.34933115594838426
3,371,A. Drummond - drumman01,False,1.4777616,0.5239967339225764
4,371,A. Drummond - drumman01,True,0.26662585,0.0
0,373,A. Drummond - drumman01,False,2.7336805,0.0
1,373,A. Drummond - drumman01,False,2.6775253,2.0406964849491027
2,373,A. Drummond - drumman01,False,1.541322,0.08139296989820544
3,373,A. Drummond - drumman01,True,1.1587514,2.122089454847309
4,373,A. Drummond - drumman01,True,0.8275207,2.162785939796411
0,374,A. Drummond - drumman01,False,3.1705935,0.0
1,374,A. Drummond - drumman01,False,3.4396803,2.9942797391910334
