interval,gameId,player,exercise,q_score,reward
1,520,A. Davis - davisan02,False,4.220537,0.0
2,520,A. Davis - davisan02,False,1.3783709,0.0
3,520,A. Davis - davisan02,False,1.6998042,0.0
4,520,A. Davis - davisan02,True,5.2599707,2.0231775345039296
0,521,A. Davis - davisan02,False,6.5782814,0.0
1,521,A. Davis - davisan02,False,11.39373,7.715037010508089
2,521,A. Davis - davisan02,False,11.676984,8.430074021016178
3,521,A. Davis - davisan02,False,15.602496,14.145111031524266
4,521,A. Davis - davisan02,True,16.525124,12.860148042032357
0,522,A. Davis - davisan02,False,4.541232,0.0
1,522,A. Davis - davisan02,False,5.338908,1.341834067897068
2,522,A. Davis - davisan02,False,3.521606,0.6836681357941359
3,522,A. Davis - davisan02,False,2.0330417,0.0
4,522,A. Davis - davisan02,True,1.1516552,0.0
0,523,A. Davis - davisan02,False,4.8377,0.0
1,523,A. Davis - davisan02,False,6.596415,3.932256413518928
2,523,A. Davis - davisan02,False,6.402122,4.864512827037856
3,523,A. Davis - davisan02,True,15.489903,15.796769240556785
4,523,A. Davis - davisan02,True,14.575722,13.729025654075713
0,524,A. Davis - davisan02,False,3.9580972,0.0
1,524,A. Davis - davisan02,False,3.7666273,0.0
2,524,A. Davis - davisan02,False,1.3384888,0.0
3,524,A. Davis - davisan02,False,0.04765024,0.0
4,524,A. Davis - davisan02,True,-0.6810001,0.0
0,525,A. Davis - davisan02,False,3.7964468,0.0
1,525,A. Davis - davisan02,False,4.1452,0.0
2,525,A. Davis - davisan02,False,2.6702342,0.0
3,525,A. Davis - davisan02,False,0.8624769,0.0
4,525,A. Davis - davisan02,True,-0.13999355,0.0
0,526,A. Davis - davisan02,False,3.5473044,0.0
1,526,A. Davis - davisan02,True,6.218834,6.90822416307354
2,526,A. Davis - davisan02,True,5.7880707,6.81644832614708
3,526,A. Davis - davisan02,True,7.8369474,11.72467248922062
4,526,A. Davis - davisan02,True,7.842043,9.63289665229416
0,528,A. Davis - davisan02,False,4.633172,0.0
1,528,A. Davis - davisan02,False,5.1819577,1.258691575615253
2,528,A. Davis - davisan02,True,11.9017935,12.517383151230506
3,528,A. Davis - davisan02,True,12.818647,13.77607472684576
4,528,A. Davis - davisan02,True,10.116775,10.034766302461012
0,529,A. Davis - davisan02,False,4.549947,0.0
1,529,A. Davis - davisan02,False,6.2632656,4.52740997093903
2,529,A. Davis - davisan02,False,5.2582436,2.05481994187806
3,529,A. Davis - davisan02,False,5.03323,2.582229912817091
4,529,A. Davis - davisan02,True,2.7643209,0.0
0,530,A. Davis - davisan02,False,4.257979,0.0
1,530,A. Davis - davisan02,False,10.949606,8.64838859796393
2,530,A. Davis - davisan02,False,10.296614,6.296777195927858
3,530,A. Davis - davisan02,False,5.5676003,3.9451657938917855
4,530,A. Davis - davisan02,True,3.8718598,0.5935543918557151
0,534,A. Davis - davisan02,False,4.73171,0.0
1,534,A. Davis - davisan02,True,10.585872,11.059706924520267
2,534,A. Davis - davisan02,False,7.798274,6.119413849040535
3,534,A. Davis - davisan02,True,10.712641,11.179120773560804
4,534,A. Davis - davisan02,True,10.66818,9.23882769808107
0,536,A. Davis - davisan02,False,3.6736572,0.0
1,536,A. Davis - davisan02,False,3.3702314,0.0
2,536,A. Davis - davisan02,False,1.2195191,0.0
3,536,A. Davis - davisan02,False,1.8908886,0.0
4,536,A. Davis - davisan02,True,0.9006008,0.0
0,537,A. Davis - davisan02,False,3.989156,0.0
1,537,A. Davis - davisan02,False,5.1800337,1.248758680913511
2,537,A. Davis - davisan02,False,3.5655427,0.0
3,537,A. Davis - davisan02,False,3.480588,0.7462760427405328
4,537,A. Davis - davisan02,True,0.58942735,0.0
0,538,A. Davis - davisan02,False,4.191363,0.0
1,538,A. Davis - davisan02,False,4.920181,1.6216811851233608
2,538,A. Davis - davisan02,False,1.890312,0.0
3,538,A. Davis - davisan02,False,3.9361563,1.8650435553700824
4,538,A. Davis - davisan02,True,4.2268147,1.4867247404934432
0,539,A. Davis - davisan02,False,2.776732,0.0
1,539,A. Davis - davisan02,True,6.2767906,6.35
2,539,A. Davis - davisan02,False,6.6712623,5.699999999999999
3,539,A. Davis - davisan02,False,4.259801,2.049999999999997
4,539,A. Davis - davisan02,True,2.0212061,0.0
0,540,A. Davis - davisan02,False,5.326457,0.0
1,540,A. Davis - davisan02,False,10.540094,7.962583076957828
2,540,A. Davis - davisan02,False,8.893943,4.925166153915656
3,540,A. Davis - davisan02,False,7.614416,4.887749230873485
4,540,A. Davis - davisan02,True,3.3630996,0.0
0,557,A. Davis - davisan02,False,3.2988088,0.0
1,557,A. Davis - davisan02,False,4.452727,3.5130373647343633
2,557,A. Davis - davisan02,False,3.7473667,2.0260747294687267
3,557,A. Davis - davisan02,False,2.245402,0.0
4,557,A. Davis - davisan02,True,0.4442554,0.0
0,558,A. Davis - davisan02,False,4.322007,0.0
1,558,A. Davis - davisan02,False,6.1629,3.625231146470427
2,558,A. Davis - davisan02,False,3.4884312,1.2504622929408544
3,558,A. Davis - davisan02,False,1.3640136,0.0
4,558,A. Davis - davisan02,True,1.3916677,0.0
0,600,A. Davis - davisan02,False,5.0990744,0.0
1,600,A. Davis - davisan02,False,5.682089,1.234521068361369
2,600,A. Davis - davisan02,False,5.6101036,0.0
3,600,A. Davis - davisan02,False,6.3883786,3.7035632050841087
4,600,A. Davis - davisan02,True,6.526387,1.938084273445476
0,639,A. Davis - davisan02,False,5.2115917,0.0
1,639,A. Davis - davisan02,False,4.6727076,0.0
2,639,A. Davis - davisan02,False,3.6345918,0.0
3,639,A. Davis - davisan02,False,4.918541,0.0
4,639,A. Davis - davisan02,True,9.355719,4.194691037107258
0,714,A. Davis - davisan02,False,4.732657,0.0
1,714,A. Davis - davisan02,False,9.05764,6.693601610215207
2,714,A. Davis - davisan02,False,12.434856,12.387203220430415
3,714,A. Davis - davisan02,False,14.20875,14.080804830645622
4,714,A. Davis - davisan02,True,12.41338,11.77440644086083
0,749,A. Davis - davisan02,False,3.1917536,0.0
1,749,A. Davis - davisan02,False,4.50039,3.7952613999945575
2,749,A. Davis - davisan02,False,2.2216835,0.5905227999891149
3,749,A. Davis - davisan02,True,3.6727483,4.3857841999836715
4,749,A. Davis - davisan02,True,5.7015443,7.18104559997823
0,785,A. Davis - davisan02,False,4.7576394,0.0
1,785,A. Davis - davisan02,False,3.056455,0.0
2,785,A. Davis - davisan02,False,1.3521628,0.0
3,785,A. Davis - davisan02,True,4.187849,4.559029944918635
4,785,A. Davis - davisan02,True,6.5963945,5.745373259891512
0,820,A. Davis - davisan02,False,4.1692524,0.0
1,820,A. Davis - davisan02,False,5.4009037,0.0
2,820,A. Davis - davisan02,False,2.4764545,0.0
3,820,A. Davis - davisan02,False,2.0011787,0.0
4,820,A. Davis - davisan02,True,0.49253568,0.0
0,861,A. Davis - davisan02,False,3.5918422,0.0
1,861,A. Davis - davisan02,False,5.5406523,4.214560543443905
2,861,A. Davis - davisan02,False,5.017725,4.429121086887809
3,861,A. Davis - davisan02,True,9.745426,11.643681630331713
4,861,A. Davis - davisan02,True,7.4547424,7.8582421737756185
0,898,A. Davis - davisan02,False,4.7308455,0.0
1,898,A. Davis - davisan02,False,5.5572248,1.7500129254631602
2,898,A. Davis - davisan02,False,3.712909,1.5000258509263205
3,898,A. Davis - davisan02,False,2.2949731,0.2500387763894807
4,898,A. Davis - davisan02,True,2.4287987,0.0
0,935,A. Davis - davisan02,False,4.4129353,0.0
1,935,A. Davis - davisan02,False,3.3149335,0.0
2,935,A. Davis - davisan02,False,0.8953658,0.0
3,935,A. Davis - davisan02,False,1.007394,0.0
4,935,A. Davis - davisan02,True,0.6410068,0.0
0,936,A. Davis - davisan02,False,5.512745,0.0
1,936,A. Davis - davisan02,False,8.687908,7.32277040087673
2,936,A. Davis - davisan02,False,10.28703,9.64554080175346
3,936,A. Davis - davisan02,True,14.704405,15.96831120263019
4,936,A. Davis - davisan02,True,9.818593,8.291081603506921
0,970,A. Davis - davisan02,False,4.672636,0.0
1,970,A. Davis - davisan02,False,4.1256723,0.0
2,970,A. Davis - davisan02,False,2.2455766,0.24627596730091916
3,970,A. Davis - davisan02,False,2.737105,1.8694139509513796
4,970,A. Davis - davisan02,True,0.6964335,0.0
0,1008,A. Davis - davisan02,False,4.1217575,0.0
1,1008,A. Davis - davisan02,False,2.0391502,0.0
2,1008,A. Davis - davisan02,False,0.734114,0.0
3,1008,A. Davis - davisan02,False,0.34378415,0.0
4,1008,A. Davis - davisan02,True,0.9697331,0.0
0,1009,A. Davis - davisan02,False,4.4534388,0.0
1,1009,A. Davis - davisan02,False,5.4195004,1.7394736842105267
2,1009,A. Davis - davisan02,False,5.4560432,0.47894736842105345
3,1009,A. Davis - davisan02,False,4.4279966,0.0
4,1009,A. Davis - davisan02,True,2.8127701,0.0
0,1050,A. Davis - davisan02,False,3.8392909,0.0
1,1050,A. Davis - davisan02,False,2.0286148,0.0
2,1050,A. Davis - davisan02,False,0.7684096,0.0
3,1050,A. Davis - davisan02,False,0.79674214,0.0
4,1050,A. Davis - davisan02,True,0.18710646,0.0
0,1085,A. Davis - davisan02,False,4.759798,0.0
1,1085,A. Davis - davisan02,False,7.865625,5.406112840605408
2,1085,A. Davis - davisan02,False,9.015251,8.812225681210816
3,1085,A. Davis - davisan02,False,12.670816,11.218338521816221
4,1085,A. Davis - davisan02,True,12.670516,11.624451362421631
0,1086,A. Davis - davisan02,False,4.55283,0.0
1,1086,A. Davis - davisan02,False,6.15787,4.3593634234687375
2,1086,A. Davis - davisan02,False,4.8230658,1.718726846937475
3,1086,A. Davis - davisan02,False,6.482654,6.078090270406214
4,1086,A. Davis - davisan02,True,2.6704924,0.0
0,193,A. Drummond - drumman01,False,3.3272321,0.0
1,193,A. Drummond - drumman01,True,5.6386504,6.7645793093696165
2,193,A. Drummond - drumman01,True,6.5113983,8.529158618739233
